emp_id,name,gender,age,department,sub_function,band,location,date_of_joining,tenure_years,monthly_ctc,band_midpoint,comp_ratio,last_promotion_years,commute_km,engagement_score,performance_rating,work_mode,attrition_flag,attrition_month,attrition_reason,manager_id
EMP-03121,Anika Joshi,M,32,IT,Data & Analytics,M1,Kolkata,2025-10-20,0.2,27414,35000,0.783,0.2,18,4.4,4,Hybrid,0,,,EMP-03865
EMP-03122,Navya Singh,M,38,Legal,Contracts,M2,Ahmedabad,2025-02-07,0.9,63866,55000,1.161,0.9,12,4.1,3,On-site,0,,,EMP-01955
EMP-03123,Kiara Kulkarni,M,33,Supply Chain,Logistics,M2,Kanpur,2025-03-15,0.8,56265,55000,1.023,0.5,19,4.2,3,On-site,0,,,EMP-01961
EMP-03124,Kavya Singh,M,47,R&D,Product Dev,M2,Rudrapur,2023-08-09,2.4,68252,55000,1.241,2.4,23,3.7,1,Hybrid,0,,,EMP-01560
EMP-03125,Kavya Kulkarni,M,35,HR,Payroll,M1,Kolkata,2025-01-01,1.0,36361,35000,1.039,1.0,8,3.0,3,On-site,0,,,EMP-02592
EMP-03126,Navya Pillai,M,31,IT,Infrastructure,M1,Kanpur,2018-05-29,7.6,34888,35000,0.997,1.4,11,3.3,3,On-site,0,,,EMP-02471
EMP-03127,Myra Menon,F,30,IT,Data & Analytics,M2,Ludhiana,2024-01-02,2.0,68430,55000,1.244,0.4,2,4.0,3,On-site,0,,,EMP-00674
EMP-03128,Aditya Joshi,M,24,Legal,Contracts,M1,Jaipur,2024-03-15,1.8,26385,35000,0.754,1.8,15,1.5,3,On-site,1,2025-05-17,low engagement,EMP-00497
EMP-03129,Ishaan Nair,F,38,Manufacturing,Maintenance,M3,Jaipur,2022-11-27,3.1,77039,85000,0.906,0.1,4,4.5,2,Remote,0,,,EMP-02036
EMP-03130,Ayesha Mehta,M,27,Manufacturing,Quality,M5,Chennai,2023-04-22,2.7,197345,230000,0.858,1.7,4,2.9,2,On-site,0,,,EMP-01635
EMP-03131,Vivaan Patel,M,43,IT,Infrastructure,M2,Kanpur,2025-08-08,0.4,38500,55000,0.7,0.4,11,3.3,5,On-site,0,,,EMP-00426
EMP-03132,Neha Pillai,F,24,Customer Service,Consumer Care,M4,Ludhiana,2018-03-17,7.8,159559,140000,1.14,5.7,21,3.3,3,On-site,0,,,EMP-00170
EMP-03133,Neha Kulkarni,M,35,HR,HRBP,M1,Rudrapur,2023-10-21,2.2,31878,35000,0.911,2.2,7,3.4,4,Hybrid,0,,,EMP-00441
EMP-03134,Kiara Mehta,M,43,Marketing,Digital,M1,Ahmedabad,2018-11-28,7.1,40070,35000,1.145,1.8,17,2.2,4,On-site,0,,,EMP-03088
EMP-03135,Ananya Pillai,M,21,Legal,Contracts,M3,Ahmedabad,2019-08-10,6.4,90292,85000,1.062,4.2,6,3.5,3,Hybrid,0,,,EMP-02954
EMP-03136,Riya Chatterjee,M,50,Legal,Contracts,M3,Jaipur,2023-09-15,2.3,93257,85000,1.097,2.3,18,3.9,3,Hybrid,0,,,EMP-03582
EMP-03137,Kavya Ahmed,F,31,Marketing,Brand,M4,Jaipur,2022-04-22,3.7,129799,140000,0.927,2.4,11,1.6,3,Hybrid,0,,,EMP-03958
EMP-03138,Kiara Nair,F,35,R&D,Product Dev,M1,Bengaluru,2025-10-20,0.2,30720,35000,0.878,0.2,1,2.2,3,On-site,0,,,EMP-00107
EMP-03139,Ishaan Nair,M,39,Sales,Sales Ops,M3,Chennai,2025-10-20,0.2,86221,85000,1.014,0.0,7,4.2,3,Hybrid,0,,,EMP-00139
EMP-03140,Rajesh Mehta,M,40,Manufacturing,Quality,M2,Nagpur,2025-02-07,0.9,63089,55000,1.147,0.9,37,4.0,4,On-site,0,,,EMP-02462
EMP-03141,Pooja Shah,M,36,Legal,Contracts,M2,Kanpur,2022-01-02,4.0,54557,55000,0.992,1.4,24,3.7,3,Remote,0,,,EMP-03224
EMP-03142,Aarohi Sharma,M,42,Marketing,Trade Marketing,M1,Ludhiana,2023-05-28,2.6,31069,35000,0.888,2.6,11,2.8,3,On-site,0,,,EMP-03240
EMP-03143,Saanvi Pillai,M,38,Manufacturing,Maintenance,M6,Chennai,2018-05-29,7.6,307100,380000,0.808,1.1,4,4.0,4,On-site,0,,,
EMP-03144,Riya Nair,M,48,Customer Service,Distributor Care,M1,Noida,2023-05-28,2.6,36143,35000,1.033,1.3,22,2.3,2,On-site,0,,,EMP-03990
EMP-03145,Sneha Sharma,F,38,IT,Infrastructure,M4,Chennai,2024-09-14,1.3,127589,140000,0.911,0.8,16,3.3,4,Hybrid,0,,,EMP-00265
EMP-03146,Navya Kaur,F,50,Finance,Accounts Payable,M3,Kolkata,2022-03-16,3.8,84024,85000,0.989,1.4,18,2.2,4,On-site,0,,,EMP-00334
EMP-03147,Imran Deshpande,M,41,IT,Applications,M3,Hyderabad,2025-01-01,1.0,81753,85000,0.962,1.0,2,3.3,3,On-site,0,,,EMP-02895
EMP-03148,Ayesha Das,M,21,Finance,Accounts Payable,M3,Nagpur,2023-08-09,2.4,78956,85000,0.929,0.1,12,2.5,3,Hybrid,0,,,EMP-02213
EMP-03149,Farhan Menon,F,55,Legal,Contracts,M4,Guwahati,2019-02-09,6.9,146581,140000,1.047,0.5,32,4.1,3,On-site,0,,,EMP-02801
EMP-03150,Ananya Kaur,M,29,HR,Payroll,M1,Indore,2016-11-28,9.1,38105,35000,1.089,0.1,9,3.8,4,On-site,0,,,EMP-03105
EMP-03151,Rohan Pillai,M,46,Marketing,Trade Marketing,M1,Jaipur,2025-10-20,0.2,46006,35000,1.314,0.2,4,2.9,4,On-site,0,,,EMP-03614
EMP-03152,Imran Singh,M,34,HR,Talent Acquisition,M3,Kolkata,2021-10-21,4.2,95308,85000,1.121,1.3,24,4.4,4,Remote,0,,,EMP-01098
EMP-03153,Ayesha Kaur,M,42,Marketing,Brand,M2,Pune,2018-08-10,7.4,69024,55000,1.255,1.2,5,2.5,2,On-site,0,,,EMP-00357
EMP-03154,Pooja Chauhan,M,28,Customer Service,Distributor Care,M1,Indore,2025-09-14,0.3,30416,35000,0.869,0.3,5,3.4,3,On-site,0,,,EMP-01704
EMP-03155,Zoya Khan,M,39,R&D,Product Dev,M1,Noida,2023-09-15,2.3,26035,35000,0.744,1.9,19,2.8,3,Hybrid,0,,,EMP-03694
EMP-03156,Ananya Chauhan,M,32,Supply Chain,Planning,M2,Kolkata,2025-04-21,0.7,54873,55000,0.998,0.7,11,4.1,4,Hybrid,0,,,EMP-02752
EMP-03157,Ayesha Chatterjee,F,47,R&D,Packaging Dev,M1,Kanpur,2023-11-27,2.1,39805,35000,1.137,2.1,4,4.0,1,On-site,0,,,EMP-02071
EMP-03158,Diya Chatterjee,M,38,Legal,Compliance,M1,Noida,2015-07-06,10.5,38927,35000,1.112,0.4,6,4.6,2,On-site,0,,,EMP-00960
EMP-03159,Pooja Sharma,F,41,Marketing,Brand,M5,Indore,2025-01-01,1.0,274579,230000,1.194,0.0,19,3.5,2,On-site,0,,,EMP-01873
EMP-03160,Arjun Singh,M,21,Sales,Key Accounts,M2,Hyderabad,2023-09-15,2.3,38500,55000,0.7,0.5,22,1.0,3,On-site,1,2025-06-25,low engagement,EMP-01772
EMP-03161,Aarohi Mehta,M,33,Sales,Key Accounts,M6,Rudrapur,2019-10-22,6.2,456181,380000,1.2,4.7,5,3.0,4,On-site,0,,,
EMP-03162,Saanvi Patel,F,37,Manufacturing,Quality,M5,Bengaluru,2024-05-27,1.6,242345,230000,1.054,1.6,2,4.8,5,Hybrid,0,,,EMP-02651
EMP-03163,Rohan Shah,M,36,Legal,Compliance,M1,Indore,2025-02-07,0.9,26354,35000,0.753,0.4,3,3.1,2,On-site,1,2025-11-06,below-band pay,EMP-01334
EMP-03164,Rajesh Joshi,M,42,Sales,Field Sales,M3,Kolkata,2021-11-27,4.1,94840,85000,1.116,4.1,7,1.7,3,On-site,1,2025-01-01,low engagement,EMP-03952
EMP-03165,Krishna Khan,M,31,Manufacturing,Production,M3,Pune,2024-01-02,2.0,87305,85000,1.027,1.3,6,3.8,3,On-site,0,,,EMP-01595
EMP-03166,Aadhya Kaur,M,34,Supply Chain,Logistics,M3,Rudrapur,2022-10-21,3.2,90185,85000,1.061,0.7,13,3.9,3,Hybrid,0,,,EMP-01412
EMP-03167,Zoya Banerjee,M,43,Legal,Contracts,M1,Indore,2023-03-17,2.8,40595,35000,1.16,2.4,8,2.7,2,On-site,0,,,EMP-02612
EMP-03168,Manish Mishra,F,21,Legal,Contracts,M1,Nagpur,2025-08-08,0.4,37410,35000,1.069,0.4,4,3.2,3,On-site,0,,,EMP-01580
EMP-03169,Aarav Kapoor,F,39,Sales,Field Sales,M1,Kolkata,2014-09-17,11.3,26752,35000,0.764,0.9,36,2.6,3,On-site,0,,,EMP-00057
EMP-03170,Ayesha Yadav,M,31,IT,Applications,M3,Pune,2023-09-15,2.3,83055,85000,0.977,2.3,4,3.9,4,Remote,0,,,EMP-00023
EMP-03171,Aarohi Deshpande,M,27,Finance,FP&A,M6,Kanpur,2024-10-20,1.2,281647,380000,0.741,1.2,6,3.5,4,On-site,0,,,
EMP-03172,Aadhya Kaur,M,37,Supply Chain,Logistics,M3,Jaipur,2023-09-15,2.3,93827,85000,1.104,2.3,5,2.4,4,On-site,0,,,EMP-01720
EMP-03173,Aditya Das,M,44,HR,HRBP,M3,Nagpur,2024-09-14,1.3,104012,85000,1.224,0.4,3,3.4,3,Remote,0,,,EMP-02211
EMP-03174,Reyansh Singh,M,42,Supply Chain,Planning,M6,Kanpur,2023-08-09,2.4,304520,380000,0.801,1.0,3,2.7,3,On-site,1,2025-09-19,below-band pay,
EMP-03175,Imran Gupta,M,33,HR,HRBP,M3,Ahmedabad,2022-08-09,3.4,75868,85000,0.893,2.3,1,4.7,3,On-site,0,,,EMP-02103
EMP-03176,Myra Naidu,M,41,Manufacturing,Maintenance,M1,Indore,2025-09-14,0.3,30059,35000,0.859,0.3,1,4.2,1,On-site,0,,,EMP-02663
EMP-03177,Karan Chauhan,M,41,Marketing,Trade Marketing,M4,Bengaluru,2017-04-23,8.7,129833,140000,0.927,0.2,5,3.3,2,On-site,0,,,EMP-01285
EMP-03178,Karan Chauhan,M,33,HR,Payroll,M2,Indore,2025-08-08,0.4,58629,55000,1.066,0.4,2,3.5,3,On-site,0,,,EMP-02103
EMP-03179,Sai Malhotra,M,28,Manufacturing,Maintenance,M1,Pune,2025-05-27,0.6,32519,35000,0.929,0.6,5,4.3,5,On-site,0,,,EMP-02231
EMP-03180,Vihaan Banerjee,M,29,Marketing,Trade Marketing,M2,Noida,2015-03-18,10.8,60742,55000,1.104,1.1,30,3.2,5,On-site,0,,,EMP-00053
EMP-03181,Manish Mukherjee,F,41,Supply Chain,Warehouse,M5,Noida,2023-10-21,2.2,269206,230000,1.17,1.0,1,4.1,4,Remote,0,,,EMP-01412
EMP-03182,Anika Patel,F,34,Sales,Field Sales,M1,Indore,2014-03-18,11.8,41170,35000,1.176,0.0,3,4.7,3,Hybrid,0,,,EMP-00790
EMP-03183,Navya Malhotra,M,26,IT,Data & Analytics,M2,Nagpur,2025-02-07,0.9,45160,55000,0.821,0.3,60,3.0,4,On-site,0,,,EMP-03780
EMP-03184,Diya Kulkarni,M,21,HR,Payroll,M1,Rudrapur,2023-03-17,2.8,42761,35000,1.222,1.1,19,4.9,3,On-site,0,,,EMP-02453
EMP-03185,Anika Patel,M,41,Finance,FP&A,M1,Bengaluru,2024-02-08,1.9,43210,35000,1.235,0.8,28,4.6,4,On-site,0,,,EMP-00055
EMP-03186,Meera Reddy,M,30,IT,Applications,M1,Kanpur,2024-03-15,1.8,43695,35000,1.248,1.8,1,3.6,3,Remote,0,,,EMP-00479
EMP-03187,Aditya Menon,M,37,Manufacturing,Production,M3,Kolkata,2017-07-05,8.5,82854,85000,0.975,5.3,1,3.0,5,On-site,0,,,EMP-03084
EMP-03188,Myra Naidu,M,44,Manufacturing,Quality,M4,Rudrapur,2025-02-07,0.9,123159,140000,0.88,0.9,27,3.6,4,On-site,0,,,EMP-01713
EMP-03189,Myra Gupta,M,24,Sales,Field Sales,M1,Cuttack,2024-04-21,1.7,29488,35000,0.843,1.5,1,3.2,3,Hybrid,1,2025-05-08,below-band pay,EMP-01724
EMP-03190,Aadhya Deshpande,M,34,Finance,Accounts Payable,M1,Jaipur,2025-09-14,0.3,28830,35000,0.824,0.3,24,2.7,3,On-site,1,2025-05-24,below-band pay,EMP-02454
EMP-03191,Arjun Yadav,F,33,Legal,Contracts,M1,Ludhiana,2019-07-05,6.5,35065,35000,1.002,2.7,1,3.9,4,On-site,0,,,EMP-01846
EMP-03192,Ishaan Mukherjee,M,37,Manufacturing,Maintenance,M1,Ludhiana,2025-08-08,0.4,39748,35000,1.136,0.4,18,2.5,4,On-site,0,,,EMP-00844
EMP-03193,Riya Verma,M,44,Supply Chain,Warehouse,M2,Kolkata,2025-08-08,0.4,66498,55000,1.209,0.3,13,3.1,3,Hybrid,0,,,EMP-02196
EMP-03194,Saanvi Patel,F,23,R&D,Product Dev,M3,Kanpur,2025-02-07,0.9,78396,85000,0.922,0.9,27,3.1,3,Hybrid,0,,,EMP-01385
EMP-03195,Anika Pillai,M,39,Finance,FP&A,M3,Nagpur,2021-03-16,4.8,84474,85000,0.994,0.7,3,2.2,3,On-site,0,,,EMP-01515
EMP-03196,Sneha Chatterjee,F,42,Customer Service,Distributor Care,M2,Kanpur,2021-05-29,4.6,54083,55000,0.983,0.1,1,4.0,3,On-site,0,,,EMP-00599
EMP-03197,Meera Iyer,F,33,Legal,Contracts,M2,Kanpur,2022-03-16,3.8,49410,55000,0.898,1.5,4,3.2,3,Hybrid,0,,,EMP-02612
EMP-03198,Karan Yadav,M,33,Sales,Key Accounts,M1,Indore,2011-05-31,14.6,39120,35000,1.118,4.6,8,4.6,1,On-site,0,,,EMP-02403
EMP-03199,Vihaan Singh,M,37,Sales,Sales Ops,M1,Chennai,2020-02-09,5.9,37032,35000,1.058,1.1,1,3.2,3,On-site,0,,,EMP-01202
EMP-03200,Arjun Rao,F,37,Marketing,Trade Marketing,M5,Nagpur,2024-03-15,1.8,235219,230000,1.023,1.4,15,3.0,3,Hybrid,0,,,EMP-00711
EMP-03201,Farhan Iyer,M,39,Manufacturing,Production,M3,Nagpur,2023-08-09,2.4,89873,85000,1.057,0.3,18,2.6,4,Hybrid,1,2025-07-17,low engagement,EMP-03477
EMP-03202,Kavya Gupta,M,38,IT,Infrastructure,M5,Cuttack,2024-08-09,1.4,252649,230000,1.098,0.2,9,3.4,3,On-site,0,,,EMP-00405
EMP-03203,Farhan Rao,M,26,Supply Chain,Planning,M5,Kanpur,2017-11-28,8.1,252280,230000,1.097,0.8,8,3.4,3,On-site,0,,,EMP-01268
EMP-03204,Reyansh Naidu,F,42,Legal,Contracts,M3,Rudrapur,2020-03-16,5.8,73597,85000,0.866,0.6,6,4.1,3,Hybrid,0,,,EMP-03599
EMP-03205,Sneha Rao,M,43,Manufacturing,Maintenance,M5,Ludhiana,2024-08-09,1.4,262985,230000,1.143,0.4,9,3.5,4,On-site,0,,,EMP-02941
EMP-03206,Rajesh Chatterjee,F,35,Finance,FP&A,M2,Guwahati,2023-08-09,2.4,57247,55000,1.041,2.4,1,5.0,3,On-site,0,,,EMP-00743
EMP-03207,Riya Pillai,M,22,IT,Applications,M1,Ludhiana,2024-10-20,1.2,32566,35000,0.93,0.3,21,3.8,3,Hybrid,0,,,EMP-01480
EMP-03208,Aarav Pillai,M,33,Manufacturing,Quality,M1,Chennai,2023-02-08,2.9,36312,35000,1.037,2.9,5,2.5,3,On-site,0,,,EMP-01424
EMP-03209,Deepak Chauhan,F,36,Manufacturing,Quality,M1,Kanpur,2024-09-14,1.3,36929,35000,1.055,0.7,36,2.4,1,On-site,1,2025-02-24,low performance rating,EMP-02036
EMP-03210,Krishna Deshpande,M,25,Manufacturing,Production,M1,Guwahati,2019-04-23,6.7,41058,35000,1.173,4.6,1,3.9,5,Hybrid,1,2025-01-27,no recent promotion,EMP-02253
EMP-03211,Kavya Joshi,M,31,Marketing,Trade Marketing,M2,Noida,2019-08-10,6.4,45794,55000,0.833,1.3,15,2.5,3,Remote,0,,,EMP-00594
EMP-03212,Aadhya Pillai,F,23,Marketing,Digital,M3,Indore,2020-03-16,5.8,103020,85000,1.212,1.4,17,3.9,3,Hybrid,0,,,EMP-00431
EMP-03213,Sunita Joshi,M,39,HR,HRBP,M4,Indore,2020-10-21,5.2,140519,140000,1.004,5.2,2,4.2,2,On-site,0,,,EMP-00032
EMP-03214,Meera Sharma,M,35,Supply Chain,Logistics,M3,Kolkata,2025-07-03,0.5,78116,85000,0.919,0.5,51,4.2,3,Remote,0,,,EMP-03301
EMP-03215,Navya Joshi,M,21,IT,Infrastructure,M1,Chennai,2025-08-08,0.4,31994,35000,0.914,0.4,28,2.6,4,On-site,1,2025-06-09,low engagement,EMP-00232
EMP-03216,Vikram Menon,F,37,Supply Chain,Warehouse,M3,Jaipur,2015-04-24,10.7,71381,85000,0.84,2.7,14,4.2,4,On-site,0,,,EMP-02650
EMP-03217,Myra Chatterjee,M,34,Supply Chain,Planning,M2,Chennai,2017-03-17,8.8,39680,55000,0.721,0.2,38,3.7,4,On-site,0,,,EMP-00331
EMP-03218,Diya Singh,M,38,Manufacturing,Quality,M1,Jaipur,2022-04-22,3.7,38793,35000,1.108,2.3,13,2.9,3,On-site,0,,,EMP-02974
EMP-03219,Imran Chatterjee,F,31,Customer Service,Distributor Care,M1,Cuttack,2023-08-09,2.4,46093,35000,1.317,1.0,21,3.3,3,On-site,0,,,EMP-00289
EMP-03220,Imran Mehta,F,28,R&D,Product Dev,M2,Kolkata,2023-02-08,2.9,40765,55000,0.741,0.6,4,3.8,5,Hybrid,0,,,EMP-02139
EMP-03221,Riya Shah,M,28,Sales,Sales Ops,M1,Kanpur,2019-07-05,6.5,29678,35000,0.848,0.7,1,2.8,3,On-site,0,,,EMP-01145
EMP-03222,Karan Patel,M,30,R&D,Product Dev,M4,Chennai,2020-10-21,5.2,156835,140000,1.12,1.2,32,3.7,4,On-site,0,,,EMP-00178
EMP-03223,Amit Shah,F,34,Supply Chain,Warehouse,M3,Bengaluru,2023-08-09,2.4,84379,85000,0.993,2.4,7,4.7,3,Hybrid,0,,,EMP-02948
EMP-03224,Simran Mukherjee,F,35,Legal,Contracts,M3,Jaipur,2024-05-27,1.6,96348,85000,1.134,1.6,17,4.3,3,On-site,0,,,EMP-03511
EMP-03225,Riya Khan,F,32,Marketing,Brand,M1,Cuttack,2025-04-21,0.7,34430,35000,0.984,0.7,2,3.5,5,On-site,0,,,EMP-03137
EMP-03226,Kavya Iyer,M,31,Finance,FP&A,M4,Ludhiana,2020-07-04,5.5,126994,140000,0.907,5.5,6,3.6,3,Remote,0,,,EMP-02480
EMP-03227,Diya Chatterjee,F,31,Supply Chain,Warehouse,M3,Kolkata,2025-09-14,0.3,81929,85000,0.964,0.3,17,2.9,4,On-site,0,,,EMP-01169
EMP-03228,Aarav Singh,F,54,IT,Infrastructure,M1,Bengaluru,2025-04-21,0.7,24500,35000,0.7,0.7,11,2.9,3,On-site,0,,,EMP-01695
EMP-03229,Imran Chatterjee,F,28,R&D,Product Dev,M3,Jaipur,2020-05-29,5.6,69449,85000,0.817,0.0,2,2.0,3,On-site,1,2025-11-17,low engagement,EMP-00073
EMP-03230,Zoya Reddy,F,30,Legal,Compliance,M2,Indore,2023-01-02,3.0,63345,55000,1.152,0.2,10,3.6,3,On-site,0,,,EMP-00935
EMP-03231,Diya Gupta,M,59,Finance,Accounts Payable,M2,Cuttack,2025-02-07,0.9,65489,55000,1.191,0.9,17,4.0,3,On-site,0,,,EMP-00531
EMP-03232,Deepak Ahmed,F,37,Manufacturing,Quality,M1,Jaipur,2025-07-03,0.5,42875,35000,1.225,0.5,10,3.3,5,Remote,0,,,EMP-00563
EMP-03233,Riya Iyer,M,23,Manufacturing,Maintenance,M2,Hyderabad,2013-07-06,12.5,58880,55000,1.071,1.7,7,2.6,2,On-site,0,,,EMP-02429
EMP-03234,Kavya Singh,M,41,Supply Chain,Planning,M1,Indore,2025-07-03,0.5,24500,35000,0.7,0.2,32,3.5,3,On-site,0,,,EMP-02839
EMP-03235,Karan Kapoor,M,27,Manufacturing,Maintenance,M1,Kanpur,2025-05-27,0.6,31444,35000,0.898,0.6,1,4.6,1,Hybrid,1,2025-06-04,low performance rating,EMP-03143
EMP-03236,Diya Rao,M,41,R&D,Product Dev,M1,Cuttack,2025-01-01,1.0,42418,35000,1.212,1.0,19,4.2,4,On-site,0,,,EMP-01643
EMP-03237,Reyansh Joshi,M,32,IT,Data & Analytics,M5,Pune,2021-07-04,4.5,289728,230000,1.26,0.5,4,3.4,3,Hybrid,0,,,EMP-00838
EMP-03238,Aarohi Rao,M,30,Marketing,Digital,M1,Chennai,2021-09-15,4.3,42631,35000,1.218,2.3,8,5.0,3,Hybrid,0,,,EMP-00041
EMP-03239,Riya Mukherjee,M,47,IT,Applications,M2,Cuttack,2024-10-20,1.2,52921,55000,0.962,1.2,55,5.0,4,On-site,0,,,EMP-01675
EMP-03240,Riya Singh,F,39,Marketing,Brand,M2,Noida,2024-10-20,1.2,43502,55000,0.791,1.2,2,3.0,4,On-site,0,,,EMP-03958
EMP-03241,Ayesha Chatterjee,M,42,Supply Chain,Warehouse,M4,Indore,2023-11-27,2.1,139090,140000,0.994,1.5,70,3.2,5,On-site,0,,,EMP-01607
EMP-03242,Reyansh Ahmed,M,37,Finance,Controllership,M2,Cuttack,2020-07-04,5.5,55130,55000,1.002,0.0,6,4.0,4,Hybrid,0,,,EMP-02561
EMP-03243,Riya Mishra,M,30,HR,Talent Acquisition,M5,Cuttack,2022-09-15,3.3,287613,230000,1.25,3.3,2,2.6,3,On-site,0,,,EMP-01260
EMP-03244,Sunita Rao,F,39,Manufacturing,Production,M1,Pune,2021-08-09,4.4,36276,35000,1.036,0.2,3,4.2,4,Hybrid,0,,,EMP-03928
EMP-03245,Manish Ahmed,M,44,Finance,Controllership,M1,Kanpur,2023-07-04,2.5,35093,35000,1.003,1.0,8,3.5,2,Hybrid,0,,,EMP-03486
EMP-03246,Rohan Singh,M,35,Customer Service,Consumer Care,M2,Hyderabad,2023-04-22,2.7,55647,55000,1.012,1.3,1,3.7,2,On-site,0,,,EMP-02190
EMP-03247,Ananya Rao,M,48,R&D,Packaging Dev,M2,Nagpur,2025-09-14,0.3,58519,55000,1.064,0.3,18,2.9,3,Remote,1,2025-01-25,low engagement,EMP-03624
EMP-03248,Sanjay Malhotra,M,41,R&D,Packaging Dev,M4,Indore,2022-09-15,3.3,154032,140000,1.1,0.6,12,2.7,3,On-site,1,2025-11-04,low engagement,EMP-01447
EMP-03249,Ananya Chauhan,M,36,R&D,Product Dev,M4,Bengaluru,2025-08-08,0.4,123770,140000,0.884,0.4,5,1.6,3,On-site,1,2025-08-10,low engagement,EMP-00883
EMP-03250,Ananya Menon,M,36,HR,Payroll,M2,Noida,2014-02-10,11.9,45693,55000,0.831,2.3,1,4.7,3,On-site,1,2025-10-24,below-band pay,EMP-00995
EMP-03251,Ananya Singh,M,35,Sales,Key Accounts,M6,Rudrapur,2023-05-28,2.6,463330,380000,1.219,2.6,11,4.2,4,On-site,0,,,
EMP-03252,Ayesha Chatterjee,M,24,HR,Payroll,M2,Kanpur,2023-03-17,2.8,40559,55000,0.737,2.8,3,4.0,5,On-site,1,2025-01-15,below-band pay,EMP-03713
EMP-03253,Rajesh Malhotra,M,33,Finance,Accounts Payable,M1,Kanpur,2016-02-10,9.9,44171,35000,1.262,0.7,23,3.7,3,On-site,0,,,EMP-03242
EMP-03254,Vikram Joshi,F,36,Customer Service,Distributor Care,M2,Ludhiana,2018-07-05,7.5,38500,55000,0.7,2.2,23,1.3,3,On-site,0,,,EMP-02143
EMP-03255,Myra Patel,F,31,R&D,Packaging Dev,M1,Noida,2022-04-22,3.7,31727,35000,0.906,1.0,32,2.7,2,Remote,1,2025-06-08,low performance rating,EMP-01292
EMP-03256,Navya Chatterjee,F,37,Customer Service,Consumer Care,M4,Kanpur,2022-02-08,3.9,161770,140000,1.156,2.5,1,3.2,3,Hybrid,0,,,EMP-01619
EMP-03257,Riya Kaur,F,34,Finance,Controllership,M1,Cuttack,2024-09-14,1.3,35002,35000,1.0,0.1,10,2.4,5,On-site,0,,,EMP-00236
EMP-03258,Rohan Mehta,M,40,IT,Applications,M2,Ahmedabad,2023-11-27,2.1,43415,55000,0.789,0.1,28,1.9,1,Remote,1,2025-12-19,low performance rating,EMP-01279
EMP-03259,Amit Deshpande,M,39,HR,Payroll,M2,Noida,2025-10-20,0.2,58753,55000,1.068,0.2,23,2.5,3,Hybrid,1,2025-10-23,low engagement,EMP-01451
EMP-03260,Priya Kapoor,F,35,Sales,Field Sales,M1,Ahmedabad,2024-04-21,1.7,35375,35000,1.011,0.6,7,3.4,3,Hybrid,0,,,EMP-01804
EMP-03261,Rahul Banerjee,M,23,Finance,Controllership,M1,Chennai,2025-03-15,0.8,33790,35000,0.965,0.8,1,3.4,3,On-site,0,,,EMP-01136
EMP-03262,Riya Bose,M,48,Legal,Contracts,M3,Nagpur,2022-08-09,3.4,76515,85000,0.9,0.1,5,4.2,3,On-site,0,,,EMP-00168
EMP-03263,Manish Das,F,33,IT,Infrastructure,M1,Pune,2025-10-20,0.2,34806,35000,0.994,0.2,14,5.0,5,On-site,0,,,EMP-00989
EMP-03264,Vikram Sharma,M,33,Manufacturing,Production,M2,Jaipur,2021-10-21,4.2,49879,55000,0.907,4.2,18,4.0,4,On-site,0,,,EMP-02972
EMP-03265,Sanjay Verma,M,31,Finance,Accounts Payable,M2,Kanpur,2022-04-22,3.7,76424,55000,1.39,1.9,7,3.2,3,On-site,0,,,EMP-02206
EMP-03266,Vikram Kaur,M,30,Legal,Compliance,M1,Indore,2019-01-03,7.0,33656,35000,0.962,2.5,14,5.0,4,Hybrid,0,,,EMP-02472
EMP-03267,Ishaan Banerjee,M,46,R&D,Product Dev,M1,Rudrapur,2023-04-22,2.7,32907,35000,0.94,1.5,33,2.0,4,On-site,0,,,EMP-03967
EMP-03268,Myra Sharma,M,45,Manufacturing,Quality,M3,Ludhiana,2020-03-16,5.8,77634,85000,0.913,1.4,4,1.5,3,On-site,1,2025-11-22,low engagement,EMP-01104
EMP-03269,Aadhya Rao,M,38,Customer Service,Consumer Care,M5,Jaipur,2020-09-15,5.3,295392,230000,1.284,1.5,2,2.6,4,On-site,0,,,EMP-00873
EMP-03270,Navya Mehta,M,33,Sales,Key Accounts,M1,Cuttack,2024-11-26,1.1,25821,35000,0.738,0.6,13,4.1,3,On-site,0,,,EMP-01202
EMP-03271,Neha Sharma,F,39,Marketing,Digital,M5,Chennai,2022-10-21,3.2,243227,230000,1.058,1.3,3,3.6,4,On-site,0,,,EMP-01436
EMP-03272,Rahul Bose,M,35,Marketing,Brand,M3,Guwahati,2017-08-10,8.4,81746,85000,0.962,0.9,4,2.4,2,Hybrid,0,,,EMP-02255
EMP-03273,Pooja Singh,F,32,Supply Chain,Warehouse,M3,Kanpur,2022-11-27,3.1,65642,85000,0.772,3.1,4,2.7,4,Hybrid,0,,,EMP-00151
EMP-03274,Simran Naidu,F,37,IT,Infrastructure,M3,Nagpur,2024-03-15,1.8,73861,85000,0.869,1.8,14,2.3,4,Hybrid,0,,,EMP-03743
EMP-03275,Aadhya Malhotra,M,30,R&D,Product Dev,M3,Rudrapur,2018-11-28,7.1,89311,85000,1.051,1.7,7,2.3,4,Hybrid,0,,,EMP-03457
EMP-03276,Saanvi Menon,M,36,IT,Applications,M4,Rudrapur,2025-07-03,0.5,120638,140000,0.862,0.4,41,4.8,3,On-site,1,2025-09-28,below-band pay,EMP-00605
